project_id	scope	par_number	status	worker_session_id	worker_row_exists	worker_name	worker_status	worker_task_id	matching_main_prefix_count	linked_git_commit_count	linked_sha_reachable_count
seedon	/home/kesha/projects/seedon	130	done		0				2	1	1
seedon	/home/kesha/projects/seedon	132	done		0				2	2	1
seedon	/home/kesha/projects/seedon	134	done		0				2	1	1
seedon	/home/kesha/projects/seedon	135	done		0				0	2	1
seedon	/home/kesha/projects/seedon	136	done		0				1	2	2
seedon	/home/kesha/projects/seedon	137	done		0				1	1	0
seedon	/home/kesha/projects/seedon	138	done		0				0	1	0
seedon	/home/kesha/projects/seedon	140	done		0				0	1	0
seedon	/home/kesha/projects/seedon	141	done	4c3e98a1-a5d9-4aec-adc3-a0319cf45426	1	fix-bot-silence	archived		12	8	8
seedon	/home/kesha/projects/seedon	142	new		0				1	1	1
seedon	/home/kesha/projects/seedon	143	done	a9bf1e2b-70e4-4dee-ab17-774eaafc2bc1	1	audit-devlead	archived		4	3	3
seedon	/home/kesha/projects/seedon	144	new		0				0	1	0
seedon	/home/kesha/projects/seedon	146	new		0				0	0	0
seedon	/home/kesha/projects/seedon	149	new		0				0	0	0
seedon	/home/kesha/projects/seedon	150	new		0				0	0	0
seedon	/home/kesha/projects/seedon	151	new		0				0	1	0
seedon	/home/kesha/projects/seedon	152	done		0				2	1	1
seedon	/home/kesha/projects/seedon	153	new		0				0	1	0
seedon	/home/kesha/projects/seedon	154	new		0				0	0	0
seedon	/home/kesha/projects/seedon	157	new		0				0	0	0
seedon	/home/kesha/projects/seedon	158	new		0				0	0	0
seedon	/home/kesha/projects/seedon	159	new		0				0	0	0
seedon	/home/kesha/projects/seedon	161	in_progress	8e997718-ac89-41e0-adbb-17101af130e1	1	research-armydelay	archived		2	1	1
seedon	/home/kesha/projects/seedon	165	new		0				1	1	1
seedon	/home/kesha/projects/seedon	166	new		0				3	2	2
seedon	/home/kesha/projects/seedon	167	new		0				0	0	0
seedon	/home/kesha/projects/seedon	168	new		0				0	0	0
seedon	/home/kesha/projects/seedon	169	in_progress	e349929e-8694-4c89-bf4f-fb0b403049b0	1	ads-retro	running	169	0	0	0
